es  0.0165388434335
 de 0.0110293880604
nt  0.00872921462053
le  0.00830931610541
it  0.00823033327531
de  0.00789425327376
 le 0.00778061471208
ent 0.0064451601256
ait 0.00638874381838
re  0.00627591120396
 qu 0.0054675461163
 la 0.00536599676332
e l 0.00522334410079
e d 0.00518304673849
ne  0.0051129293281
les 0.00480183369117
la  0.00476637201235
s d 0.00472446275557
e s 0.00437306975635
 un 0.00436098054766
lle 0.00432471292159
ur  0.00418528404805
ant 0.00412322611011
ns  0.00397815560585
que 0.00383550294332
 co 0.00382341373463
on  0.00369204433355
 pa 0.00369204433355
s l 0.00363482207909
is  0.00358404740259
e p 0.00355664519623
 se 0.00352843704262
t d 0.00349861699453
t l 0.00342849958413
te  0.00338659032734
 en 0.00336966543518
ue  0.00331889075869
 so 0.00329229449957
us  0.00328342907987
er  0.00325683282075
se  0.00321814735295
e c 0.003208475986
our 0.00319961056629
 а  0.00300376538553
eur 0.00298684049337
des 0.00298200480989
 l  0.00295460260353
ien 0.00288770898212
ais 0.00272732548018
il  0.00269992327382
et  0.00268944595963
ux  0.00266607348949
ui  0.00264431291385
 au 0.00262174639097
 il 0.00256935981998
me  0.0025556587168
ell 0.00254034571913
un  0.00253792787739
s p 0.00249924240959
s s 0.00238963358414
tai 0.00235578379982
ous 0.00235578379982
 d  0.00235175406359
 ce 0.00230500912332
tre 0.00228486044217
rs  0.00228324854768
en  0.00226793555001
res 0.00226390581378
ans 0.00226148797204
s c 0.00224536902712
 re 0.00223892144916
une 0.00223166792394
s a 0.00221716087352
e t 0.00218653487817
 to 0.00217928135296
men 0.00217605756398
 po 0.00216638619703
e m 0.00213011857096
as  0.00210996988981
 et 0.00210916394256
 sa 0.00208014984171
r l 0.00205758331883
e e 0.00205597142433
 ma 0.00205516547709
 av 0.00204549411014
t p 0.00203340490145
 mo 0.0019745707525
 йt 0.00194313880991
s e 0.0019342733902
che 0.00190122955312
 vo 0.00190122955312
ill 0.00190042360587
ce  0.00189719981689
par 0.00188430466095
dan 0.00188269276646
aie 0.0018061277781
 ch 0.00180129209462
tou 0.00179968020013
t s 0.00178356125521
 su 0.00177469583551
au  0.00177227799377
qui 0.00173842820944
 pr 0.00173520442046
out 0.001727144948
ut  0.00171344384482
qu  0.00167153458803
rai 0.00167072864079
e v 0.00166508701006
 pl 0.00166347511557
e a 0.00164574427616
vai 0.00164171453993
e f 0.00164010264544
mme 0.00162801343675
ir  0.00162559559501
 da 0.00162478964777
иre 0.00161592422806
eux 0.00161189449183
pas 0.00160867070285
son 0.0016078647556
cha 0.00159577554692
sse 0.00158126849649
e r 0.00157723876026
ont 0.00157159712954
nte 0.00156595549882
 el 0.00156514955157
s m 0.00155628413187
 pe 0.00155386629013
est 0.00155306034288
йta 0.00154500087042
 ne 0.0015288819255
end 0.00151437487508
e n 0.00150792729711
e q 0.00150228566639
du  0.00149744998291
 du 0.00149744998291
eme 0.00147407751278
l a 0.00145876451511
t e 0.00145070504265
 es 0.0014498990954
 tr 0.00144586935918
pou 0.00143861583396
 do 0.0014305563615
s t 0.00142733257252
ure 0.00142491473078
t a 0.00141363146934
ses 0.00140315415514
 no 0.00139025899921
tes 0.00138461736849
omm 0.00138461736849
ts  0.00137816979052
 vi 0.00136688652908
com 0.00136608058183
ine 0.00134432000619
iss 0.00134029026996
r d 0.00133384269199
 fa 0.00132900700852
ava 0.00130966427462
in  0.00130482859114
ain 0.00130402264389
lai 0.00130160480216
ire 0.00129838101317
 te 0.00128467990999
and 0.00128387396275
 je 0.00128387396275
sai 0.00128145612101
ons 0.00127742638478
 s  0.00126694907058
sur 0.00126453122884
ieu 0.00125485986189
cou 0.00124921823117
йe  0.00124760633668
ge  0.00124680038943
t c 0.00124599444219
leu 0.00123712902248
s q 0.00122181602481
urs 0.00121778628858
 me 0.00121375655235
mai 0.00120327923815
st  0.00119924950192
n d 0.00119038408222
sou 0.00118877218773
ran 0.00118635434599
s r 0.00117748892628
ouv 0.00116781755933
 Il 0.00116459377035
san 0.00114202724746
 ai 0.00113638561674
con 0.00113477372225
ssa 0.00113154993327
 di 0.00110817746314
mon 0.00110172988517
s b 0.00108964067648
ren 0.00108561094025
tte 0.00108399904576
 lu 0.00108238715127
ond 0.00107996930953
ver 0.0010759395733
ion 0.00105014926143
n a 0.00104450763071
ten 0.0010372541055
ter 0.00103322436927
 gr 0.00103322436927
 dй 0.00103241842202
tй  0.00102838868579
ins 0.00102516489681
ort 0.00102274705507
ie  0.00101871731884
ave 0.00101871731884
s f 0.00101791137159
oir 0.0010162994771
aut 0.00101388163536
plu 0.00101307568812
onn 0.00101146379363
Il  0.00100098647943
s й 0.000997762690445
 in 0.000996150795954
 ve 0.000993732954216
lus 0.000992121059724
eau 0.000987285376248
a p 0.000985673481757
ass 0.00097116643133
e b 0.000970360484084
mes 0.0009671366951
arr 0.000966330747855
 n  0.000962301011625
lui 0.000961495064379
а l 0.000957465328149
ute 0.000957465328149
 fo 0.000955047486412
uis 0.000952629644674
ett 0.000950211802936
s n 0.000941346383231
ble 0.000941346383231
ier 0.000929257174542
eil 0.000926839332805
t q 0.000922003649329
d u 0.000911526335132
je  0.000907496598903
ser 0.000906690651657
don 0.000906690651657
e j 0.000904272809919
 bo 0.000900243073689
nou 0.000884930076017
